movie_id,actor_name
It's_a_Long_Road,Thanassis Veggos|Dimitris Katalifos
"It's_a_Mad,_Mad,_Mad,_Mad_World",Spencer Tracy|Milton Berle|Edie Adams|Buddy Hackett|Dick Shawn|Terry-Thomas|Dorothy Provine|Mickey Rooney|Sid Caesar|Jonathan Winters|Phil Silvers|Ethel Merman
It's_a_Small_World_(film),Spencer Tracy|Raymond Walburn|Wendy Barrie
It's_a_Very_Merry_Muppet_Christmas_Movie,Matthew Lillard|Joan Cusack|David Arquette|The Muppets|Whoopi Goldberg
It's_a_Wonderful_Afterlife,Shabana Azmi|Sendhil Ramamurthy|Goldy Notay|Sally Hawkins|Zoë Wanamaker
It's_a_Wonderful_Life,NOT_FOUND
It's_a_Wonderful_Life_(1994_film),Cho Tat-wah|Anita Yuen|Raymond Wong Pak-ming|Teresa Mo|Kwan Tak-hing|Sean Lau|Tony Leung Ka-fai|Carol Cheng|Leslie Cheung|Lee Heung-kam|Fung Bo Bo
It's_a_Wonderful_Life_(2007_film),Vincent Kok|Alex Fong (singer)|Teresa Mo|Louisa So|Tony Leung Ka-fai|Ronald Cheng
It's_a_Wonderful_World_(1939_film),James Stewart|Claudette Colbert
It's_a_Wonderful_World_(1956_film),George Cole (actor)|Mylène Demongeot|Terence Morgan|Kathleen Harrison
It's_in_the_Bag!,Rudy Vallee|Fred Allen|John Carradine|William Bendix|Victor Moore|Sidney Toler|Jack Benny|Jerry Colonna (entertainer)|Robert Benchley|Don Ameche
It's_in_the_Blood,Lesley Brook|Claude Hulbert
It's_in_the_Water,NOT_FOUND
It's_the_Old_Army_Game,W. C. Fields|Louise Brooks
It_(1966_film),Sabine Sinjen
It_(2004_film),Phish
It_(2017_film),Jaeden Lieberher|Bill Skarsgård
It_Ain't_Hay,Eugene Pallette|Cecil Kellaway|Bud Abbott|Grace McDonald|Lou Costello
It_All_Came_True,Humphrey Bogart|Ann Sheridan|Jeffrey Lynn
It_All_Starts_Today,Philippe Torreton
It_Always_Rains_on_Sunday,Jack Warner (actor)|Googie Withers|John McCallum (actor)
It_Boy,Pierre Niney|Virginie Efira
It_Came_from_Beneath_the_Sea,Faith Domergue|Kenneth Tobey
It_Came_from_Hollywood,John Candy|Cheech Marin|Tommy Chong|Dan Aykroyd|Gilda Radner
It_Came_from_Outer_Space,Joe Sawyer|Russell Johnson|Richard Carlson (actor)|Charles Drake (actor)|Barbara Rush
It_Can't_Be!,NOT_FOUND
It_Comes_at_Night,Carmen Ejogo|Joel Edgerton|Christopher Abbott|Riley Keough
It_Conquered_the_World,Sally Fraser|Beverly Garland|Peter Graves (actor)|Lee Van Cleef
It_Could_Happen_to_You_(1937_film),Andrea Leeds|Astrid Allwyn|Alan Baxter (actor)|Walter Kingsford|Al Shean
It_Could_Happen_to_You_(1939_film),Raymond Walburn|Gloria Stuart|June Gale|Douglas Fowley|Stuart Erwin|Clarence Kolb
It_Could_Happen_to_You_(film),Rosie Perez|Stanley Tucci|Seymour Cassel|Bridget Fonda|Isaac Hayes|J.E. Freeman|Nicolas Cage
It_Doesn't_Hurt_Me,Dmitriy Dyuzhev|Renata Litvinova
It_Felt_Like_Love,Nyck Caution
It_Follows,Olivia Luccardi|Jake Weary|Daniel Zovatto|Maika Monroe|Keir Gilchrist
It_Had_to_Be_You_(1947_film),Cornel Wilde|Ginger Rogers
It_Happened_Here,Pauline Murray (actress)|Sebastian Shaw (actor)|Reginald Marsh (actor)
It_Happened_One_Night,Claudette Colbert|Clark Gable
It_Happened_Tomorrow,Jack Oakie|Dick Powell|Linda Darnell
It_Happened_at_the_Inn,NOT_FOUND
It_Happened_at_the_World's_Fair,Elvis Presley|Joan O'Brien|Gary Lockwood
It_Happened_in_Brooklyn,Jimmy Durante|Frank Sinatra|Kathryn Grayson|Peter Lawford
It_Happened_in_Hollywood,Richard Dix|Victor Kilian|Fay Wray
It_Happened_in_Penkovo,Vyacheslav Tikhonov|Svetlana Druzhinina
It_Happened_to_Jane,Ernie Kovacs|Jack Lemmon|Doris Day
It_Happens_Every_Spring,Paul Douglas (actor)|Jean Peters|Ray Milland
It_Happens_Every_Thursday,Frank McHugh|Loretta Young|Edgar Buchanan|John Forsythe
It_Might_Get_Loud,The Edge|Jack White|Jimmy Page
It_Runs_in_the_Family_(2003_film),Rory Culkin|Cameron Douglas|Bernadette Peters|Kirk Douglas|Diana Dill|Michael Douglas
It_Seemed_Like_a_Good_Idea_at_the_Time,Lawrence Dane|Lloyd Bochner|John Candy|Anthony Newley|Isaac Hayes|Yvonne De Carlo|Stefanie Powers
It_Should_Happen_to_You,Judy Holliday|Jack Lemmon|Peter Lawford|Michael O'Shea (actor)
It_Started_in_Naples,Vittorio De Sica|Clark Gable|Sophia Loren
It_Started_with_Eve,Robert Cummings|Charles Laughton|Deanna Durbin
It_Started_with_a_Kiss_(film),Edgar Buchanan|Debbie Reynolds|Eva Gabor|Harry Morgan|Glenn Ford
It_Takes_Two_(1982_film),Cherie Chung|Richard Ng|Dean Shek|Frances Yip
It_Takes_Two_(1988_film),Kimberly Foster|George Newbern|Barry Corbin|Leslie Hope
It_Takes_Two_(1995_film),Kirstie Alley|Philip Bosco|Jane Sibbett|Mary-Kate and Ashley Olsen|Steve Guttenberg
It_Waits,Greg Kean|Cerina Vincent|Dominic Zamprogna
It_Was_the_Son,Toni Servillo
Italian_for_Beginners,Anders W. Berthelsen|Anette Støvelbæk|Ann Eleonora Jørgensen
Italianamerican,Catherine Scorsese|Charles Scorsese
Italians_(film),Sergio Castellitto|Carlo Verdone
Ithaca_(film),Meg Ryan|Sam Shepard|Alex Neustaedter|Jack Quaid|Tom Hanks|Hamish Linklater
Ittefaq_(1969_film),Madan Puri|Nanda (actress)|Rajesh Khanna
Itty_Bitty_Titty_Committee,Carly Pope|Melonie Diaz|Melanie Mayron|Guinevere Turner|Daniela Sea
Ivan's_Childhood,Evgeny Zharikov|Nikolai Burlyaev|Valentin Zubkov|Nikolai Grinko
Ivanhoe_(1913_U.S._film),King Baggot
Ivanhoe_(1952_film),George Sanders|Elizabeth Taylor|Emlyn Williams|Finlay Currie|Joan Fontaine|Robert Taylor (actor)|Felix Aylmer
Ivanhoe_(1982_film),Olivia Hussey|Anthony Andrews|Michael Hordern|James Mason|Julian Glover|Lysette Anthony|Sam Neill
Ivory_Tower_(1998_film),James Wilder|Kari Wührer|Patrick Van Horn|Michael Ironside
Ivory_Tower_(2010_film),NOT_FOUND
Ivory_Tower_(2014_film),NOT_FOUND
Ivy_(1947_film),Herbert Marshall|Patric Knowles|Joan Fontaine
Ivy_(2015_film),NOT_FOUND
Iyer_the_Great,Mammootty|Geetha (actress)|Devan (actor)|Sukumari|Shobana
Iyobinte_Pusthakam,Jayasurya|Lena Abhilash|Fahadh Faasil|Vinayakan|Jinu Joseph|Padmapriya|Isha Sharvani|Chemban Vinod Jose|Reenu Mathews|Sreejith Ravi|Lal (actor)
Izo,Takeshi Kitano|Bob Sapp|Kazuya Nakayama
Izzy_Gets_the_F*ck_Across_Town,Lauren Miller|Mackenzie Davis|Carrie Coon|Haley Joel Osment|Alia Shawkat
J-Men_Forever,M. G. Kelly|Philip Proctor|Peter Bergman (comedian)
J.A.C.E.,NOT_FOUND
J._Edgar,Judi Dench|Ed Westwick|Leonardo DiCaprio|Naomi Watts|Josh Lucas|Armie Hammer
J._Kessels,Frank Lammers
JCVD_(film),Zinedine Soualem|Jean-Claude Van Damme|François Damiens
JFK_(film),Sissy Spacek|Jay O. Sanders|Gary Oldman|Tommy Lee Jones|Laurie Metcalf|Michael Rooker|Kevin Costner|Kevin Bacon
JLA_Adventures:_Trapped_in_Time,Diedrich Bader|Corey Burton|Avery Waddell|Dante Basco|Michael Donovan|Travis Willingham|Peter Jessop|Fred Tatasciore|Kevin Michael Richardson|Jack DeSena|Grey DeLisle|Jason Spisak|Laura Bailey (voice actress)|Liam O'Brien
Jaal:_The_Trap,Anupam Kher|Sunny Deol|Reema Sen|Tabu (actress)
Jaanam_Samjha_Karo,Salman Khan|Urmila Matondkar|Jaspal Bhatti|Shammi Kapoor
Jaane_Bhi_Do_Yaaro,Neena Gupta|Om Puri|Bhakti Barve|Satish Shah|Pankaj Kapur|Ravi Baswani|Ashok Banthia|Satish Kaushik|Naseeruddin Shah
Jaane_Hoga_Kya,Rahul Dev|Aftab Shivdasani|Bipasha Basu
Jaane_Tu..._Ya_Jaane_Na,Genelia D'Souza|Imran Khan (Indian actor)|Prateik Babbar
Jab_Tak_Hai_Jaan,Shah Rukh Khan|Anushka Sharma|Katrina Kaif
Jab_We_Met,Kareena Kapoor|Shahid Kapoor
Jabberwocky_(1971_film),NOT_FOUND
Jabberwocky_(film),John Le Mesurier|Harry H. Corbett|Michael Palin|Warren Mitchell
Jack's_Back,Robert Picardo|James Spader|Cynthia Gibb
Jack-O,Linnea Quigley
Jack_(1996_film),Fran Drescher|Diane Lane|Bill Cosby|Brian Kerwin|Robin Williams|Jennifer Lopez
Jack_(2004_film),Anton Yelchin|Stockard Channing|Ron Silver|Brent Spiner|Erich Anderson
Jack_(2013_film),Rick Roberts (actor)|Sook-Yin Lee
Jack_(2014_film),NOT_FOUND
Jack_(2015_film),NOT_FOUND
Jack_Brooks:_Monster_Slayer,Robert Englund|Trevor Matthews|David Fox (actor)|Rachel Skarsten|Daniel Kash
Jack_Falls,Dominic Burns|Neil Maskell|Olivia Hallinan|Dexter Fletcher|Martin Kemp|Doug Bradley|Adam Deacon|Simon Phillips (actor)|Jason Flemying|Tamer Hassan|Jing Lusi|Alan Ford (actor)
Jack_Frost_(1997_film),Marsha Clark|Shannon Elizabeth|F. William Parker|Rob LaBelle|Scott MacDonald (actor)|Christopher Allport
Jack_Frost_(1998_film),Mark Addy|Joseph Cross (actor)|Kelly Preston|Henry Rollins|Michael Keaton
Jack_Goes_Boating_(film),John Ortiz|Philip Seymour Hoffman|Daphne Rubin-Vega|Amy Ryan
Jack_Reacher:_Never_Go_Back,Cobie Smulders
Jack_Reacher_(film),Rosamund Pike|Richard Jenkins|Robert Duvall|David Oyelowo|Werner Herzog
Jack_Ryan:_Shadow_Recruit,Kevin Costner|Keira Knightley|Chris Pine
Jack_Strong_(film),Maja Ostaszewska|Dagmara Dominczyk|Marcin Dorociński|Patrick Wilson (American actor)
Jack_and_Jill_(1917_film),Jack Hoxie|Jack Pickford|Louise Huff
Jack_and_Jill_(2011_film),Al Pacino|Katie Holmes
Jack_and_Jill_vs._the_World,Taryn Manning|Robert Forster|Peter Stebbings|Freddie Prinze Jr.|Kelly Rowan
Jack_and_Sarah,Richard E. Grant|Samantha Mathis
Jack_and_the_Beanstalk_(1902_film),NOT_FOUND
Jack_and_the_Beanstalk_(1931_film),William Pennell|Little Ann Little
Jack_and_the_Beanstalk_(1952_film),Bud Abbott|Dorothy Ford|Barbara Brown (American actress)|Buddy Baer|Lou Costello
Jack_and_the_Beanstalk_(1974_film),Masachika Ichimura|Linda Yamamoto
Jack_and_the_Cuckoo-Clock_Heart,Jean Rochefort|Rossy de Palma|Charlie Hayes (actor)|Olivia Ruiz
Jack_of_All_Trades_(1936_film),Jack Hulbert|Robertson Hare|Gina Malo
Jack_of_All_Trades_(2012_film),Wang Baoqiang|Eric Tsang
Jack_the_Bear,Danny DeVito
Jack_the_Giant_Killer_(1962_film),Judi Meredith|Kerwin Mathews|Torin Thatcher
Jack_the_Giant_Killer_(2013_Asylum_film),NOT_FOUND
Jack_the_Giant_Slayer,Nicholas Hoult|Ewan McGregor|Stanley Tucci|Bill Nighy|Ian McShane|Eleanor Tomlinson
Jack_the_Ripper_(1959_film),Eddie Byrne|Betty McDowall|Ewen Solon|John Le Mesurier|Lee Patterson
Jack_the_Ripper_(1976_film),Klaus Kinski
Jackass:_The_Movie,NOT_FOUND
Jackass_3D,Preston Lacy|Wee Man|Ryan Dunn|Bam Margera|Chris Pontius|Johnny Knoxville|Dave England|Steve-O|Danger Ehren
Jackass_Number_Two,NOT_FOUND
Jackass_Presents:_Bad_Grandpa,Jackson Nicoll
Jackboots_on_Whitehall,Tobias Menzies|Sanjeev Bhaskar|Richard E. Grant|Rosamund Pike|Ewan McGregor|Dominic West|Stephen Merchant|Alan Cumming|Richard Griffiths|Pam Ferris|Hugh Fraser (actor)|Richard O'Brien|Timothy Spall|Tom Wilkinson
Jackie_&_Ryan,Clea DuVall|Emily Alyn Lind|Ben Barnes (actor)|Ryan Bingham|Katherine Heigl|Sheryl Lee
Jackie_(1921_film),Shirley Mason (actress)|William Scott (actor)
Jackie_(2010_film),Rangayana Raghu|Harshika Poonacha|Bhavana Menon|Puneet Rajkumar
Jackie_(2012_film),Holly Hunter|Jelka van Houten|Carice van Houten
Jackie_(2016_film),Richard E. Grant|Beth Grant|Peter Sarsgaard|Max Casella|John Hurt|Billy Crudup|Natalie Portman|Greta Gerwig
Jackie_Brown,Robert Forster|Bridget Fonda|Robert De Niro|Samuel L. Jackson|Pam Grier|Michael Keaton
Jackie_Chan:_My_Stunts,Jackie Chan|Jackie Chan Stunt Team
Jacknife,Robert De Niro|Ed Harris|Kathy Baker
Jackpot_(1992_film),Salvatore Cascio|Adriano Celentano|Christopher Lee
Jackpot_(1993_film),Mammootty|Gautami|Aishwarya (actress)|Jagadish|M. G. Soman|Manjula Vijayakumar|R.N.Sudarshan
Jackpot_(2001_film),Daryl Hannah|Anthony Edwards|Mac Davis|Rick Overton|Peggy Lipton|Garrett Morris|Crystal Bernard|Adam Baldwin|Jon Gries|Patrick Bauchau
Jackpot_(2006_film),Sameer Dattani|Shubha Poonja
Jackpot_(2009_film),Hiran Chatterjee|Koyel Mallick|Rahul Banerjee (actor)|Sohini Paul
Jackpot_(2015_film),NOT_FOUND
Jackson_(2008_film),Barry Primus|Steve Guttenberg|Charles Robinson (actor)|Debra Jo Rupp
Jackson_(2015_film),Rangayana Raghu|Duniya Vijay
Jackson_County_Jail_(film),Yvette Mimieux|Tommy Lee Jones
Jacky_in_Women's_Kingdom,Anémone|Vincent Lacoste|Didier Bourdon|Noémie Lvovsky|Charlotte Gainsbourg
Jaco_(film),Herbie Hancock|Wayne Shorter|Sting (musician)|Carlos Santana|Jaco Pastorius|Bootsy Collins|Joni Mitchell|Jerry Jemmott|Flea (musician)
Jacob's_Ladder_(film),Danny Aiello|Elizabeth Peña|Tim Robbins
Jacob_the_Liar_(1975_film),Vlastimil Brodský
Jacobinte_Swargarajyam,Renji Panicker|Lakshmy Ramakrishnan|Nivin Pauly
Jacquot_de_Nantes,NOT_FOUND
Jade_(film),NOT_FOUND
Jade_Warrior_(film),Krista Kosonen|Zhang Jingchu|Tommi Eronen|Markku Peltola
Jadoo_(1951_film),Nalini Jaywant
Jadoo_(2013_film),Amara Karan|Madhur Jaffrey|Harish Patel|Kulvinder Ghir|Ray Panthaki|Tom Mison
Jadu_Tona,"Reena Roy|Feroz Khan (actor, born 1939)"
Jaffa_(2009_film),Mahmud Shalaby|Ronit Elkabetz|Dana Ivgy|Moni Moshonov|Roy Assaf
Jaffa_(2013_film),Brahmanandam|Ali (actor)|Fish Venkat|Thagubothu Ramesh
Jag_Mandir_(film),André Heller|Arvind Singh Mewar
Jagadeka_Veerudu_Athiloka_Sundari,Chiranjeevi|Sridevi|Amrish Puri
Jagat_(film),NOT_FOUND
Jagga_Jasoos,Sayani Gupta|Ranbir Kapoor|Katrina Kaif|Adah Sharma
Jagged_Edge_(film),Glenn Close|Peter Coyote|Jeff Bridges|Robert Loggia
Jaguar_Lives!,Joe Lewis (martial artist)|Donald Pleasence|Barbara Bach|Christopher Lee
Jai_Gangaajal,NOT_FOUND
Jai_Ho_(film),Daisy Shah|Aditya Pancholi|Tabu (actress)|Danny Denzongpa|Salman Khan
Jail_Bait_(1937_film),Buster Keaton
Jail_Bait_(1954_film),Steve Reeves|Lyle Talbot|Herbert Rawlinson|Dolores Fuller|Timothy Farrell
Jail_Busters,Bennie Bartlett|Bernard Gorcey|David Gorcey|Leo Gorcey|Huntz Hall
Jailbait_(2004_film),Stephen Adly Guirgis|Michael Pitt
Jailbreak_(film),Dick Purcell|Joe King (actor)|June Travis|Craig Reynolds (actor)|George E. Stone|Barton MacLane
Jailhouse_Rock_(film),Jennifer Holden|Judy Tyler|Mickey Shaughnessy|Vaughn Taylor|Elvis Presley
Jaime_(1974_film),NOT_FOUND
Jaime_(1999_film),Nicolau Breyner|Joaquim Leitão|Sandro Silva
Jake_Speed,Karen Kopins|John Hurt|Dennis Christopher
Jake_Squared,Jennifer Jason Leigh|Jane Seymour (actress)|Elias Koteas|Gia Mantegna|Virginia Madsen|Mike Vogel
Jakob_the_Liar,Bob Balaban|Hannah Taylor-Gordon|Alan Arkin|Robin Williams|Liev Schreiber
Jalla!_Jalla!,Laleh Pourkarim|Fares Fares|Torkel Petersson|Tuva Novotny
Jallikattu_(film),NOT_FOUND
Jalopy_(film),Bernard Gorcey|David Gorcey|Leo Gorcey|Huntz Hall
Jalsa,Pawan Kalyan|Kamalinee Mukherjee|Makarand Deshpande|Parvati Melton|Ileana D'Cruz
Jalsa_(2016_film),Bharat Ganeshpure
Jam_(film),Elizabeth Bogush|Dan Byrd|David DeLuise|Julie Claire
Jamaica_Inn_(film),Charles Laughton|Maureen O'Hara|Emlyn Williams
James_Dean_(1976_film),Stephen McHattie|Brooke Adams (actress)|Michael Brandon
James_Dean_(film),Enrico Colantoni|Valentina Cervi|Mark Rydell|Michael Moriarty|James Franco
James_White_(film),Cynthia Nixon|Christopher Abbott|David Call|Ron Livingston|Kid Cudi
James_and_the_Giant_Peach_(film),Paul Terry (actor)|Jane Leeves|Richard Dreyfuss|Miriam Margolyes|Joanna Lumley|David Thewlis|Susan Sarandon|Simon Callow
Jamie_Foxx:_I_Might_Need_Security,Jamie Foxx
Jamie_Marks_Is_Dead,Madisen Beaty|Morgan Saylor|Liv Tyler|Cameron Monaghan|Judy Greer
Jan_Dara_(2001_film),Christy Chung|Suwinit Panjamawat|Patharawarin Timkul
Jan_Dara_the_Beginning,Mario Maurer|Bongkot Kongmalai
Janatha_Garage,N. T. Rama Rao Jr.|Nithya Menen|Mohanlal|Samantha Ruth Prabhu
Jane_(1915_film),Charlotte Greenwood
Jane_Austen_in_Manhattan,Anne Baxter|Robert Powell|Michael Wager|Tim Choate|Sean Young|Charles McCaughan
Jane_Eyre_(1910_film),NOT_FOUND
Jane_Eyre_(1934_film),Colin Clive|Virginia Bruce
Jane_Eyre_(1943_film),Orson Welles|Joan Fontaine
Jane_Eyre_(1970_film),Susannah York|George C. Scott
Jane_Eyre_(1983_TV_serial),Timothy Dalton|Zelah Clarke
Jane_Eyre_(1996_film),Anna Paquin|Joan Plowright|William Hurt|Charlotte Gainsbourg
Jane_Eyre_(1997_film),Rupert Penry-Jones|Samantha Morton|Gemma Jones|Ciarán Hinds
Jane_Eyre_(2006_miniseries),Tara Fitzgerald|Pam Ferris|Claudia Coulter|Christina Cole|Georgie Henley|Ruth Wilson (actress)|Toby Stephens
Jane_Eyre_(2011_film),Mia Wasikowska|Judi Dench|Michael Fassbender|Jamie Bell
Jane_Got_a_Gun,Boyd Holbrook|Rodrigo Santoro|Ewan McGregor|Noah Emmerich
Jane_Wants_a_Boyfriend,Louisa Krause|Eliza Dushku
Jane_and_the_Lost_City,Sam J. Jones|Jasper Carrott|Robin Bailey|Maud Adams|Kirsten Hughes (actress)
Jango_(film),Magalhães Pinto|Frei Betto|Celso Furtado|Leonel Brizola|João Goulart|Afonso Arinos|Juscelino Kubitschek de Oliveira
Janie_(1944_film),Joyce Reynolds (actress)|Robert Hutton (actor)
Janie_(2006_film),Tanner Maguire
Janie_Gets_Married,Dorothy Malone|Edward Arnold (actor)|Robert Hutton (actor)|Joan Leslie|Ann Harding|Robert Benchley
Janie_Jones_(film),Alessandro Nivola|Peter Stormare|Elisabeth Shue|Abigail Breslin|Brittany Snow
Janis_(film),Janis Joplin
Jannat_(film),Emraan Hashmi|Sonal Chauhan
Jannat_2,Esha Gupta|Randeep Hooda|Emraan Hashmi
Japan's_Longest_Day,NOT_FOUND
Japanese_Story,Toni Collette
Jappeloup,Guillaume Canet|Daniel Auteuil|Marina Hands
Jar_City_(film),Ágústa Eva Erlendsdóttir|Ingvar Eggert Sigurðsson
Jarhead_(film),Jamie Foxx|Peter Sarsgaard|Jake Gyllenhaal|Chris Cooper
Jarhead_2:_Field_of_Fire,Bokeem Woodbine|Danielle Savre|Stephen Lang|Esai Morales|Cole Hauser|Ronny Jhutti|Josh Kelly (actor)|Jesse Garcia
Jarhead_3:_The_Siege,Dennis Haysbert|Romeo Miller|Charlie Weber (actor)|Scott Adkins|Dante Basco|Sasha Jackson
Jasmine_Women,Liu Ye (actor)|Zhang Ziyi|Jiang Wen|Lu Yi (actor)|Joan Chen
Jason's_Lyric,Allen Payne|Treach|Bokeem Woodbine|Forest Whitaker|Jada Pinkett Smith|Eddie Griffin
Jason_Bourne_(film),Julia Stiles|Tommy Lee Jones|Riz Ahmed|Matt Damon|Alicia Vikander|Vincent Cassel
Jason_X,Kane Hodder
Jason_and_the_Argonauts_(1963_film),Honor Blackman|Todd Armstrong|Nancy Kovack|Gary Raymond
"Jasper,_Texas_(film)","Bokeem Woodbine|Louis Gossett, Jr|Joe Morton|Jon Voight"
Jasper_Jones_(film),Angourie Rice|Hugo Weaving|Toni Collette
Jauja_(film),Viggo Mortensen
Java_Heat,Atiqah Hasiholan|Ario Bayu|Mickey Rourke|Rudy Wowor|Kellan Lutz
Jawbreaker_(film),Rebecca Gayheart|Rose McGowan|Carol Kane|Ethan Erickson|Julie Benz|Judy Greer|Pam Grier
Jaws:_The_Revenge,Lance Guest|Karen Young (actress)|Michael Caine|Mario Van Peebles|Lorraine Gary
Jaws_(film),Roy Scheider|Murray Hamilton|Richard Dreyfuss|Robert Shaw (British actor)|Lorraine Gary
Jaws_(franchise),NOT_FOUND
Jaws_2,Roy Scheider|Lorraine Gary|Murray Hamilton
Jaws_3-D,"Dennis Quaid|Bess Armstrong|Simon MacCorkindale|Louis Gossett, Jr."
Jay_and_Silent_Bob_Strike_Back,Chris Rock|Jason Lee (actor)|Will Ferrell|Shannon Elizabeth|Jason Mewes|Ali Larter|Ben Affleck|Eliza Dushku|Jennifer Schwalbach Smith
Jayne_Mansfield's_Car,Frances O'Connor|Katherine LaNasa|Billy Bob Thornton|Robert Duvall|John Hurt|Ray Stevenson (actor)|Robert Patrick|Kevin Bacon
Jazz_Heaven,Clyde Cook|Sally O'Neil|John Mack Brown
Jazz_on_a_Summer's_Day,NOT_FOUND
Je_suis_Charlie_(film),NOT_FOUND
Je_vous_aime,Catherine Deneuve|Alain Souchon|Jean-Louis Trintignant|Gérard Depardieu|Serge Gainsbourg
Je_vous_trouve_très_beau,Wladimir Yordanoff|Medeea Marinescu|Valérie Bonneton|Éva Darlan|Michel Blanc
Jealousy_(1916_film),Valeska Suratt
Jealousy_(1922_film),Zofia Jaroszewska|Michal Waszynski
Jealousy_(1925_film),Georg Alexander|Lya De Putti|Werner Krauss|Angelo Ferrari
Jealousy_(1929_film),Fredric March|Jeanne Eagels
Jealousy_(1942_film),Roldano Lupi|Luisa Ferida|Ruggero Ruggeri|Elena Zareschi
Jealousy_(1945_film),John Loder (actor)|Jane Randolph|Karen Morley|Nils Asther
Jealousy_(1953_Finnish_film),Regina Linnanheimo
Jealousy_(1953_film),NOT_FOUND
Jealousy_(2013_film),Louis Garrel|Anna Mouglalis
Jean-Philippe_(film),Fabrice Luchini|Antoine Duléry|Johnny Hallyday|Guilaine Londez
Jean_Charles_(film),Selton Mello|Vanessa Giácomo
Jean_de_Florette,Daniel Auteuil|Gérard Depardieu|Yves Montand
Jeanne_Eagels_(film),Larry Gates|Gene Lockhart|Jeff Chandler (actor)|Murray Hamilton|Virginia Grey|Agnes Moorehead|Charles Drake (actor)|Kim Novak
Jeans_(film),Radhika Sarathkumar|Nassar|Aishwarya Rai|Prashanth (actor)
Jedda,Robert Tudawali|Ngarla Kunoth
Jeepers_Creepers_(1939_western_film),Roy Rogers
Jeepers_Creepers_(2001_film),Jonathan Breck|Gina Philips|Justin Long|Eileen Brennan
Jeepers_Creepers_2,Jonathan Breck|Ray Wise
Jeet_(1949_film),Dev Anand|Madan Puri|Durga Khote
Jeet_(1972_film),Anwar Hussain (actor)|Roopesh Kumar|Sulochana Latkar|Rajendra Nath|Nana Palsikar|Babita Kapoor|Heena Kausar|Hari Shivdasani|Randhir Kapoor
Jeet_(1996_film),Salman Khan|Sunny Deol|Karisma Kapoor
"Jeff,_Who_Lives_at_Home",Jason Segel|Judy Greer|Ed Helms|Susan Sarandon
Jeff_(1969_film),Alain Delon|Mireille Darc
Jeff_(film),Andrew Swant
Jefferson_in_Paris,Jean-Pierre Aumont|Michael Lonsdale|Thandie Newton|Greta Scacchi|James Earl Jones|Lambert Wilson|Nick Nolte|Seth Gilliam|Gwyneth Paltrow|Charlotte de Turckheim|Nancy Marchand|Simon Callow
Jeffrey_(1995_film),Bryan Batt|Michael T. Weiss|Steven Weber (actor)|Patrick Stewart|Sigourney Weaver
Jeffrey_(2016_film),NOT_FOUND
Jellyfish_(film),Sarah Adler
Jellyfish_Eyes,Takumi Saito
Jem_and_the_Holograms_(film),Juliette Lewis|Ryan Guzman|Molly Ringwald|Hayley Kiyoko|Stefanie Scott|Aubrey Peeples|Aurora Perrineau
Jennifer's_Body,NOT_FOUND
Jennifer_(1953_film),Ida Lupino|Howard Duff|Robert Nichols (actor)
Jennifer_(1978_film),Nina Foch|Jeff Corey|Wesley Eure|John Gavin|Bert Convy|Lisa Pelikan
Jennifer_8,Kathy Baker|Uma Thurman|Kevin Conway (actor)|Lance Henriksen|Andy García|Graham Beckel|John Malkovich
Jennifer_on_My_Mind,Chuck McCann|Tippy Walker|Michael Brandon|Steve Vinovich|Jeff Conaway|Peter Bonerz|Renée Taylor|Robert De Niro|Barry Bostwick
Jenny's_Wedding,Grace Gummer|Linda Emond|Matthew Metzger|Alexis Bledel|Katherine Heigl|Tom Wilkinson
Jenny_(1936_film),Françoise Rosay|Albert Préjean|Lisette Lanvin
Jenny_(1958_film),NOT_FOUND
Jenny_(Australian_TV_movie),Grant Taylor (actor)
Jenny_(film),NOT_FOUND
Jeopardy_(film),Barbara Stanwyck|Barry Sullivan (actor)
Jeremiah_Johnson_(film),Robert Redford|Will Geer
Jeremy_(film),Robby Benson|Glynnis O'Connor
Jeremy_Scott:_The_People's_Designer,NOT_FOUND
Jerichow_(film),Benno Fürmann|Nina Hoss
Jerry_Maguire,"Renée Zellweger|Tom Cruise|Jerry O'Connell|Jonathan Lipnicki|Cuba Gooding, Jr.|Jay Mohr|Regina King|Bonnie Hunt|Kelly Preston"
Jerry_and_Tom,Joe Mantegna|Charles Durning|Peter Riegert|William H. Macy|Maury Chaykin|Sam Rockwell|Ted Danson
Jersey_Boys_(film),NOT_FOUND
Jersey_Girl_(1992_film),Molly Price|Aida Turturro|Dylan McDermott|Jami Gertz|Sheryl Lee
